district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Zeewolde,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,VVD,VVD,17665,14699,95,14794,83.75,7350,0,first,,,ELLECT,ELLECT,3,Netherlands,NL_GM0050,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,PVV,PVV,4756,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,CDA,CDA,3079,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,VVD,VVD,1650,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,FVD,FVD,1630,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,D66,D66,1229,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,GL-PvdA,GL-PvdA,1197,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,JA21,JA21,942,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,CU,CU,862,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,BBB,BBB,833,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,SGP,SGP,548,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,FNP,FNP,408,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,SP,SP,215,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,50PLUS,50PLUS,179,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,PvdD,PvdD,135,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,NSC,NSC,57,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,Volt,Volt,48,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,BVNL,BVNL,27,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,DENK,DENK,14,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,LP,LP,13,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,Vrede voor Dieren,Vrede voor Dieren,13,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,Piratenpartij,Piratenpartij,7,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,BIJ1,BIJ1,3,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,Vrij Verbond,Vrij Verbond,3,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Achtkarspelen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,22269,17849,101,17950,80.61,8925,0,first,,,Partij voor de Rechtsstaat,Partij voor de Rechtsstaat,1,Netherlands,NL_GM0059,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,CDA,CDA,504,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,VVD,VVD,491,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,PVV,PVV,481,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,D66,D66,390,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,GL-PvdA,GL-PvdA,294,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,BBB,BBB,275,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,JA21,JA21,234,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,FVD,FVD,178,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,SP,SP,52,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,Volt,Volt,42,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,CU,CU,41,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,50PLUS,50PLUS,37,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,FNP,FNP,35,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,PvdD,PvdD,30,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,NSC,NSC,11,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,SGP,SGP,11,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,BVNL,BVNL,8,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,DENK,DENK,4,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,Vrede voor Dieren,Vrede voor Dieren,4,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,LP,LP,2,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,Piratenpartij,Piratenpartij,2,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Ameland,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,CDA,CDA,2977,3127,18,3145,105.64,1564,0,first,,,Partij voor de Rechtsstaat,Partij voor de Rechtsstaat,1,Netherlands,NL_GM0060,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,PVV,PVV,1945,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,VVD,VVD,1476,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,D66,D66,1370,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,GL-PvdA,GL-PvdA,1306,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,CDA,CDA,1213,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,FVD,FVD,676,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,JA21,JA21,576,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,BBB,BBB,319,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,SP,SP,263,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,CU,CU,193,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,50PLUS,50PLUS,183,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,PvdD,PvdD,174,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,FNP,FNP,79,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,Volt,Volt,70,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,SGP,SGP,69,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,NSC,NSC,46,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,DENK,DENK,32,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,BVNL,BVNL,24,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,Vrede voor Dieren,Vrede voor Dieren,18,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,BIJ1,BIJ1,17,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,Piratenpartij,Piratenpartij,10,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,LP,LP,6,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,Partij voor de Rechtsstaat,Partij voor de Rechtsstaat,4,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Harlingen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,PVV,PVV,12892,10073,67,10140,78.65,5037,0,first,,,Vrij Verbond,Vrij Verbond,4,Netherlands,NL_GM0072,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,D66,D66,5310,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,PVV,PVV,5119,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,VVD,VVD,4698,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,GL-PvdA,GL-PvdA,4472,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,CDA,CDA,4094,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,FVD,FVD,2053,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,JA21,JA21,1813,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,BBB,BBB,1398,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
Heerenveen,https://data.overheid.nl/dataset/verkiezingsuitslag-tweede-kamer-2025,,D66,D66,41207,32772,200,32972,80.02,16387,0,first,,,SP,SP,672,Netherlands,NL_GM0074,official,Municipality totals; seats are allocated nationally.,0
