district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,constituency_code,contest_status,result_note,district_seats
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,C,C,761,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,V,V,447,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,L,L,412,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,MP,MP,383,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,26,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,MoD,MoD,24,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Alternativ för Sverige,Alternativ för Sverige,23,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Medborgerlig Samling,Medborgerlig Samling,16,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Partiet Nyans,Partiet Nyans,12,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Knapptryckarna,Knapptryckarna,8,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Piratpartiet,Piratpartiet,6,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,5,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Direktdemokraterna,Direktdemokraterna,4,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Enhet,Enhet,3,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Klimatalliansen,Klimatalliansen,3,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,SKP,SKP,2,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Feministiskt initiativ,Feministiskt initiativ,1,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,1,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Tranås,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,14204,12009,143,12152,85.55,6005,0,first,,,Stram Kurs Sverige,Stram Kurs Sverige,1,Sweden,SE_0687,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,SD,SD,1772,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,S,S,1540,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,M,M,913,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,KD,KD,434,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,C,C,365,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,V,V,231,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,L,L,127,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,MP,MP,121,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Partiet Nyans,Partiet Nyans,29,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Landsbygdspartiet Oberoende,Landsbygdspartiet Oberoende,14,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Alternativ för Sverige,Alternativ för Sverige,12,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Piratpartiet,Piratpartiet,6,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Medborgerlig Samling,Medborgerlig Samling,5,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Feministiskt initiativ,Feministiskt initiativ,4,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Knapptryckarna,Knapptryckarna,4,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Nordiska motståndsrörelsen,Nordiska motståndsrörelsen,2,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Basinkomstpartiet,Basinkomstpartiet,1,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Direktdemokraterna,Direktdemokraterna,1,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Enhet,Enhet,1,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Kalle ankapartiet,Kalle ankapartiet,1,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Klassiskt liberala partiet,Klassiskt liberala partiet,1,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Kristna Värdepartiet,Kristna Värdepartiet,1,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Uppvidinge,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,SD,SD,6679,5586,82,5668,84.86,2794,0,first,,,Socialisterna-Välfärdspartiet,Socialisterna-Välfärdspartiet,1,Sweden,SE_0760,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,S,S,1822,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,SD,SD,1283,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,M,M,774,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,V,V,336,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,KD,KD,296,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,C,C,233,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,MP,MP,124,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,L,L,81,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Partiet Nyans,Partiet Nyans,21,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Alternativ för Sverige,Alternativ för Sverige,11,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Medborgerlig Samling,Medborgerlig Samling,10,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,MoD,MoD,4,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Enhet,Enhet,3,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Feministiskt initiativ,Feministiskt initiativ,2,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Knapptryckarna,Knapptryckarna,2,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Piratpartiet,Piratpartiet,2,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
Lessebo,https://www.val.se/valresultat-och-statistik/statistik-och-data/radata-fran-val-2002-2022,,S,S,5962,5007,72,5079,85.19,2504,0,first,,,Klimatalliansen,Klimatalliansen,1,Sweden,SE_0761,official,District results aggregated to municipalities; seats are allocated elsewhere.,0
