district,council,ward,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes,electorate_type,constituency_code,contest_status,result_note
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,transfer,"BUCCHERI, Robyn",Affiliation not stated,"IRLICHT, Bella",Affiliation not stated,,False,,32,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,transfer,"BUCCHERI, Robyn",Affiliation not stated,"HARKIN, Colleen",Affiliation not stated,,False,,39,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"WOOD, Tim",Affiliation not stated,,False,,1232,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,,True,1,1300,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"HOWARD, Kevin",Affiliation not stated,,False,,1255,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"ARMSTRONG, Toni",Affiliation not stated,,False,,423,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"CLEMENTS, Karen",Affiliation not stated,,False,,393,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"CATLIN, James D.",Affiliation not stated,,False,,385,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"CAMPBELL, Richard",Affiliation not stated,,False,,204,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"HUGHES, Hamish",Affiliation not stated,,False,,732,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"MCSWEENEY, Amanda",Affiliation not stated,,False,,218,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"FITZGERALD, Anne Elizabeth",Affiliation not stated,,False,,328,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"KANIZAY, Jarrod",Affiliation not stated,,False,,252,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"IRLICHT, Bella",Affiliation not stated,,False,,349,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,2,progressive,"BUCCHERI, Robyn",Affiliation not stated,"HARKIN, Colleen",Affiliation not stated,,False,,1891,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,3,transfer,"CAMPBELL, Richard",Affiliation not stated,"WOOD, Tim",Affiliation not stated,,False,,19,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,3,transfer,"CAMPBELL, Richard",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,,True,1,22,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,3,transfer,"CAMPBELL, Richard",Affiliation not stated,"HOWARD, Kevin",Affiliation not stated,,False,,36,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,3,transfer,"CAMPBELL, Richard",Affiliation not stated,"ARMSTRONG, Toni",Affiliation not stated,,False,,7,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
Bayside — Castlefield Ward,Bayside,Castlefield Ward,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/bayside-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/BaysideCastlefieldWard2024Distribution.xls,"MURRAY, Elli",Affiliation not stated,"MURRAY, Elli",Affiliation not stated,1,0,11577,8962,726,9688,83.68,340,3,transfer,"CAMPBELL, Richard",Affiliation not stated,"CLEMENTS, Karen",Affiliation not stated,,False,,14,Bayside,VICL24-bayside-castlefield,official,Official VEC first preferences and complete preference distribution. Candidate affiliations are not stated on the official result page.
