district,district_url,distribution_url,elected_member,elected_party,elected_members,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes
Franklin,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Franklin%20-%20Export%20Count%2086.xlsx,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",Independent; Liberal Party; Tasmanian Greens; Independent; Australian Labor Party; Liberal Party; Australian Labor Party,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",7,9126,83928,73007,3738,76745,91.44,1378,86,final,,,"MEYERS, Amelia",Australian Labor Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Franklin%20-%20Export%20Count%2086.xlsx,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",Independent; Liberal Party; Tasmanian Greens; Independent; Australian Labor Party; Liberal Party; Australian Labor Party,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",7,9126,83928,73007,3738,76745,91.44,1378,86,final,,,"MILLER, Natasha",Liberal Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Franklin%20-%20Export%20Count%2086.xlsx,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",Independent; Liberal Party; Tasmanian Greens; Independent; Australian Labor Party; Liberal Party; Australian Labor Party,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",7,9126,83928,73007,3738,76745,91.44,1378,86,final,,,"MUNDAY, Jess",Australian Labor Party,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Franklin%20-%20Export%20Count%2086.xlsx,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",Independent; Liberal Party; Tasmanian Greens; Independent; Australian Labor Party; Liberal Party; Australian Labor Party,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",7,9126,83928,73007,3738,76745,91.44,1378,86,final,,,"MUNSHI, Adi",Tasmanian Greens,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Franklin%20-%20Export%20Count%2086.xlsx,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",Independent; Liberal Party; Tasmanian Greens; Independent; Australian Labor Party; Liberal Party; Australian Labor Party,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",7,9126,83928,73007,3738,76745,91.44,1378,86,final,,,"RESULTS COUNT, 86",Independent,Status,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Franklin%20-%20Export%20Count%2086.xlsx,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",Independent; Liberal Party; Tasmanian Greens; Independent; Australian Labor Party; Liberal Party; Australian Labor Party,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",7,9126,83928,73007,3738,76745,91.44,1378,86,final,,,"WILLINK HANS, Jurriaan",Independent,Excluded,False,,0
Franklin,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/franklin/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Franklin%20-%20Export%20Count%2086.xlsx,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",Independent; Liberal Party; Tasmanian Greens; Independent; Australian Labor Party; Liberal Party; Australian Labor Party,"GEORGE, Peter; ABETZ, Eric; WOODRUFF, Rosalie; O'BYRNE, David; WINTER, Dean; PETRUSMA, Jacquie; BROWN, Meg",7,9126,83928,73007,3738,76745,91.44,1378,86,final,,,"YOUNG, Dean",Liberal Party,Excluded,False,,0
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"BARNETT, Guy",Liberal Party,Elected 1,True,1,9975
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"HOWLETT, Jane",Liberal Party,Elected 2,True,2,9346
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"BUTLER, Jen",Australian Labor Party,Elected 4,True,4,6445
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"BADGER, Tabatha",Tasmanian Greens,Elected 3,True,3,5507
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"MITCHELL, Brian",Australian Labor Party,Elected 5,True,5,5400
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"DI, FALCO","Shooters, Fishers, Farmers TAS",,False,,5050
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"SHELTON, Mark",Liberal Party,Elected 6,True,6,4698
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"CAMERON, Stephanie",Liberal Party,,False,,2793
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"GOSS, Richard",Australian Labor Party,Excluded,False,,2674
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"FARRELL, Casey",Australian Labor Party,Excluded,False,,2640
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"HALLETT, Richard",Liberal Party,Excluded,False,,2129
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"CAMPBELL, Shannon",Australian Labor Party,Excluded,False,,1732
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"TUCKER, John",The Nationals,Excluded,False,,1608
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"LYNE, Poppy",Liberal Party,Excluded,False,,1544
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"BATT, Edwin",Australian Labor Party,Excluded,False,,1428
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"RUBENACH-QUINN, Hannah",Tasmanian Greens,Excluded,False,,1053
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"GROVES, Bree",Liberal Party,Excluded,False,,996
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"O'DONNELL, Saxon",Australian Labor Party,Excluded,False,,990
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"OFFORD, Angela",Independent,Excluded,False,,941
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"ALLAN, Alistair",Tasmanian Greens,Excluded,False,,932
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"DRACOULIS, Michelle",Independent,Excluded,False,,845
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"JENNER, Andrew",The Nationals,Excluded,False,,833
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"SHAPCOTT, Isabel",Tasmanian Greens,Excluded,False,,813
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"BROWN, Craig",Tasmanian Greens,Excluded,False,,776
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"HOUGHTON, Mitch",Tasmanian Greens,Excluded,False,,563
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"CAVANAGH, Joey",Tasmanian Greens,Excluded,False,,514
Lyons,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/index.html,https://www.tec.tas.gov.au/house-of-assembly/elections-2025/results/lyons/pdf/2025%20House%20of%20Assembly%20-%20Division%20of%20Lyons%20-%20Export%20Count%2088.xlsx,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",Liberal Party; Liberal Party; Tasmanian Greens; Australian Labor Party; Australian Labor Party; Liberal Party; Independent,"BARNETT, Guy; HOWLETT, Jane; BADGER, Tabatha; BUTLER, Jen; MITCHELL, Brian; SHELTON, Mark; DI FALCO, Carlo",7,9368,89460,74936,5293,80229,89.68,2685,0,first,,,"LEV, Jiri",Independent,Excluded,False,,498
