district,council,ward,district_url,distribution_url,elected_member,elected_party,elected_members,elected_parties,members_to_elect,quota,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,candidate_status,candidate_elected,candidate_elected_order,votes,electorate_type,constituency_code,contest_status,result_note
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"SAITO, Asako",TEAM PARTICIPATE,,False,,453,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"JANDA, Sam",TEAM PARTICIPATE,,False,,8,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"KATYAL, Aashna",ANIMAL JUSTICE PARTY,,False,,1682,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"BANGAAR, Rabin",ANIMAL JUSTICE PARTY,,False,,6,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"ROWSE, Andrew",INNOVATE MELBOURNE,Elected,True,8,1533,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"GREENWOOD, Jesse",INNOVATE MELBOURNE,,False,,14,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"GUEST, Owen",LIBERALS FOR MELBOURNE CITY,Elected,True,2,12793,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"LISTON, You Li",LIBERALS FOR MELBOURNE CITY,,False,,48,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"GRIFFITHS, Davydd",LABOR FOR MELBOURNE,Elected,True,9,6434,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
Melbourne — Councillors,Melbourne,Councillors,https://www.vec.vic.gov.au/results/council-election-results/2024-council-election-results/melbourne-city-council,https://itsitecoreblobvecprd01.blob.core.windows.net/public-files/Council/Reports/Melbourne2024Distribution.xls,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,"LOUEY, Kevin; GUEST, Owen; BALL, Olivia; LIU, Gladys; LIU, Philip Le; SCOTT, Mark; CAMILLO, Rafael; ROWSE, Andrew; GRIFFITHS, Davydd",TEAM NICK REECE; LIBERALS FOR MELBOURNE CITY; THE GREENS; TEAM KOUTA; TEAM WOOD; TEAM NICK REECE; TEAM MORGAN MAKE MELBOURNE SAFE; INNOVATE MELBOURNE; LABOR FOR MELBOURNE,9,8961,136502,89606,2139,91745,67.21,3457,0,first,,,"SHEIKH, Sainab Abdi",LABOR FOR MELBOURNE,,False,,33,Melbourne,VICL24-melbourne-councillors,official,Nine councillors are elected citywide by proportional representation. First preferences include above-the-line ticket votes allocated in the official count.
