district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status,result_note,mandate_awarded
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,first,,,FREIE WÄHLER,FREIE WÄHLER,4328,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,first,,,Volt,Volt,1997,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,first,,,MLPD,MLPD,314,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,first,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,684,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,CDU,CDU,56937,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,SPD,SPD,27713,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,GRÜNE,GRÜNE,18307,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,FDP,FDP,12028,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,AfD,AfD,49241,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,Die Linke,Die Linke,11921,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,dieBasis,dieBasis,1003,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,2649,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1978,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,Die PARTEI,Die PARTEI,927,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,Volt,Volt,1241,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,ÖDP,ÖDP,369,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,Bündnis C,Bündnis C,359,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,MLPD,MLPD,86,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,257,Baden-Württemberg,official,,True
267 Heilbronn,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,238592,193001,1675,194676,81.593683,96501,0,party_vote,,,BSW,BSW,8441,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,CDU,CDU,67218,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,SPD,SPD,27499,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,GRÜNE,GRÜNE,18528,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,FDP,FDP,8307,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,AfD,AfD,44363,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,Die Linke,Die Linke,8902,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,dieBasis,dieBasis,2067,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,FREIE WÄHLER,FREIE WÄHLER,4614,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,Die PARTEI,Die PARTEI,1719,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,first,,,Volt,Volt,1477,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,CDU,CDU,58817,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,SPD,SPD,24445,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,GRÜNE,GRÜNE,18083,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,FDP,FDP,10582,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,AfD,AfD,46424,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,Die Linke,Die Linke,9845,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,dieBasis,dieBasis,1116,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,2862,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1525,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,Die PARTEI,Die PARTEI,896,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,Volt,Volt,1105,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,ÖDP,ÖDP,460,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,Bündnis C,Bündnis C,529,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,MLPD,MLPD,70,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,266,Baden-Württemberg,official,,True
268 Schwäbisch Hall – Hohenlohe,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,224446,184694,1414,186108,82.918831,92348,0,party_vote,,,BSW,BSW,7992,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,CDU,CDU,53064,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,SPD,SPD,23870,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,GRÜNE,GRÜNE,15499,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,FDP,FDP,5844,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,AfD,AfD,33940,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,Die Linke,Die Linke,7486,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,FREIE WÄHLER,FREIE WÄHLER,3174,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,Die PARTEI,Die PARTEI,2041,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,first,,,MLPD,MLPD,231,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,CDU,CDU,47449,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,SPD,SPD,20169,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,GRÜNE,GRÜNE,15531,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,FDP,FDP,7846,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,AfD,AfD,33901,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,Die Linke,Die Linke,8424,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,dieBasis,dieBasis,568,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,FREIE WÄHLER,FREIE WÄHLER,1733,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,Tierschutzpartei,Tierschutzpartei,1251,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,Die PARTEI,Die PARTEI,812,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,Volt,Volt,795,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,ÖDP,ÖDP,287,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,Bündnis C,Bündnis C,348,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,MLPD,MLPD,60,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,198,Baden-Württemberg,official,,True
269 Backnang – Schwäbisch Gmünd,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,175503,145149,1266,146415,83.425924,72575,0,party_vote,,,BSW,BSW,6319,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,CDU,CDU,74010,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,SPD,SPD,25137,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,GRÜNE,GRÜNE,14872,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,FDP,FDP,6425,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,AfD,AfD,41337,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,Die Linke,Die Linke,8987,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,FREIE WÄHLER,FREIE WÄHLER,4984,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,Volt,Volt,1878,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,first,,,BÜNDNIS DEUTSCHLAND,BÜNDNIS DEUTSCHLAND,1198,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,party_vote,,,CDU,CDU,62272,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,party_vote,,,SPD,SPD,25289,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,party_vote,,,GRÜNE,GRÜNE,16827,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,party_vote,,,FDP,FDP,8746,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,party_vote,,,AfD,AfD,41367,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,party_vote,,,Die Linke,Die Linke,9696,Baden-Württemberg,official,,True
270 Aalen – Heidenheim,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,https://www.bundeswahlleiterin.de/bundestagswahlen/2025/ergebnisse.html,CDU,CDU,217574,178828,1735,180563,82.989236,89415,0,party_vote,,,dieBasis,dieBasis,581,Baden-Württemberg,official,,True
