district,district_url,distribution_url,elected_member,elected_party,enrolment,formal_votes,informal_votes,total_votes,turnout_pct,majority,round_number,row_type,excluded_candidate,excluded_party,candidate,candidate_party,votes,electorate_type,contest_status
Ilam,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-15.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-15.html,Hamish Campbell,National Party,0,42074,402,42476,0,21038,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,265,General,official
Ilam,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-15.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-15.html,Hamish Campbell,National Party,0,42074,402,42476,0,21038,0,party_vote,,,The Opportunities Party,The Opportunities Party,2138,General,official
Ilam,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-15.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-15.html,Hamish Campbell,National Party,0,42074,402,42476,0,21038,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,47,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,first,,,Liz Craig,Labour Party,10945,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,first,,,Scott Donaldson,ACT New Zealand,1990,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,first,,,David Kowalewski,New Zealand Loyal,1760,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,first,,,Kevin O'Connell,Aotearoa Legalise Cannabis Party,1072,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,first,,,Penny Simmonds,National Party,20819,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,first,,,Judith Terrill,Vision New Zealand,307,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,1,final,,,Liz Craig,Labour Party,10945,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,1,final,,,Scott Donaldson,ACT New Zealand,1990,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,1,final,,,David Kowalewski,New Zealand Loyal,1760,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,1,final,,,Kevin O'Connell,Aotearoa Legalise Cannabis Party,1072,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,1,final,,,Penny Simmonds,National Party,20819,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,1,final,,,Judith Terrill,Vision New Zealand,307,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,ACT New Zealand,ACT New Zealand,3967,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Animal Justice Party Aotearoa New Zealand,Animal Justice Party Aotearoa New Zealand,68,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,DemocracyNZ,DemocracyNZ,235,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Freedoms NZ,Freedoms NZ,48,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Leighton Baker Party,Leighton Baker Party,137,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Green Party,Green Party,2332,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Labour Party,Labour Party,9589,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,New Nation Party,New Nation Party,32,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,National Party,National Party,16027,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,New Conservatives,New Conservatives,54,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,NewZeal,NewZeal,29,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,New Zealand First Party,New Zealand First Party,2778,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,New Zealand Loyal,New Zealand Loyal,1099,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Women's Rights Party,Women's Rights Party,212,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Te Pāti Māori,Te Pāti Māori,278,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,The Opportunities Party,The Opportunities Party,482,General,official
Invercargill,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-16.html,Penny Simmonds,National Party,0,36893,540,37433,0,18447,0,party_vote,,,Aotearoa Legalise Cannabis Party,Aotearoa Legalise Cannabis Party,38,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,41511,418,41929,0,20756,0,first,,,Jamie Arbuckle,New Zealand First Party,4347,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,41511,418,41929,0,20756,0,first,,,Shaun Brown,Money Free Party NZ,43,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,41511,418,41929,0,20756,0,first,,,Sandra Campbell,DemocracyNZ,509,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,41511,418,41929,0,20756,0,first,,,Natalie Colello,New Zealand Loyal,921,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,41511,418,41929,0,20756,0,first,,,Emma Dewhirst,Labour Party,9329,General,official
Kaikōura,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,https://archive.electionresults.govt.nz/electionresults_2023/statistics/candidate-votes-by-voting-place-17.html,Stuart Smith,National Party,0,41511,418,41929,0,20756,0,first,,,David Greenslade,New Conservatives,237,General,official
